746.436523	 396.617035	 -2.740313	 725.637268	 412.088989	 -5.364735	 387.238495	 357.364807	 85.924759	 386.845337	 317.140747	 87.048340	 387.052368	 337.215027	 73.826279
746.417297	 396.610138	 -2.735600	 725.626953	 412.091949	 -5.367653	 387.233032	 357.364777	 85.934578	 386.842560	 317.141510	 87.050423	 387.044830	 337.216614	 73.831375
746.403564	 396.601624	 -2.741440	 725.612366	 412.093414	 -5.363808	 387.229309	 357.363068	 85.935547	 386.836945	 317.139862	 87.056297	 387.041718	 337.215179	 73.832588
746.388489	 396.594086	 -2.739366	 725.602661	 412.097595	 -5.369078	 387.225739	 357.363953	 85.932014	 386.830109	 317.139435	 87.065506	 387.036377	 337.214874	 73.843628
746.383545	 396.592468	 -2.744127	 725.604065	 412.100037	 -5.377697	 387.224823	 357.363953	 85.935722	 386.831543	 317.140167	 87.062843	 387.035950	 337.216766	 73.841583
746.386230	 396.591370	 -2.749283	 725.607483	 412.099274	 -5.372278	 387.227600	 357.363495	 85.937683	 386.834900	 317.141327	 87.060524	 387.039734	 337.217285	 73.839485
746.386597	 396.593658	 -2.744509	 725.611877	 412.102264	 -5.364200	 387.231262	 357.367340	 85.941551	 386.839539	 317.144592	 87.064537	 387.042206	 337.220154	 73.847061
746.393616	 396.593323	 -2.741420	 725.621521	 412.103912	 -5.366617	 387.238129	 357.366791	 85.942947	 386.847260	 317.144775	 87.064423	 387.049957	 337.219330	 73.843567
746.402100	 396.590942	 -2.748668	 725.628113	 412.107910	 -5.370201	 387.246948	 357.366455	 85.938560	 386.854889	 317.144287	 87.062469	 387.058075	 337.219421	 73.837105
746.404724	 396.593109	 -2.754294	 725.629211	 412.110352	 -5.365930	 387.253845	 357.369019	 85.938538	 386.858521	 317.145508	 87.066170	 387.065765	 337.221954	 73.839737
746.410217	 396.589172	 -2.758606	 725.632690	 412.108215	 -5.366214	 387.256439	 357.366455	 85.938789	 386.863678	 317.145538	 87.065453	 387.071411	 337.219727	 73.844734
746.411926	 396.586731	 -2.752207	 725.632874	 412.109070	 -5.369104	 387.259613	 357.367767	 85.932739	 386.864594	 317.145325	 87.061852	 387.068573	 337.218384	 73.844673
746.411072	 396.589752	 -2.745247	 725.636353	 412.106659	 -5.370279	 387.260284	 357.367706	 85.933350	 386.863251	 317.146027	 87.060738	 387.066010	 337.219635	 73.850685
746.415527	 396.589386	 -2.743959	 725.640320	 412.104248	 -5.370788	 387.258545	 357.366974	 85.937660	 386.865906	 317.146210	 87.061996	 387.067780	 337.219940	 73.847702
746.420593	 396.596436	 -2.749682	 725.637207	 412.105530	 -5.368357	 387.257416	 357.371399	 85.938042	 386.864746	 317.149017	 87.065269	 387.069122	 337.222687	 73.844772
746.418518	 396.599701	 -2.745909	 725.636292	 412.103058	 -5.370228	 387.257233	 357.370331	 85.939621	 386.863556	 317.148407	 87.061821	 387.067017	 337.222229	 73.850319
746.411621	 396.595856	 -2.740545	 725.632019	 412.099396	 -5.370554	 387.254150	 357.369629	 85.941620	 386.861969	 317.146698	 87.058777	 387.063965	 337.220337	 73.845085
746.409546	 396.598206	 -2.750334	 725.624695	 412.095490	 -5.371816	 387.252533	 357.370911	 85.937576	 386.857086	 317.147003	 87.060776	 387.058807	 337.223206	 73.843094
746.405396	 396.596954	 -2.747725	 725.623169	 412.088623	 -5.371221	 387.251373	 357.368073	 85.934219	 386.855133	 317.143951	 87.063499	 387.061157	 337.221802	 73.838821
746.402588	 396.597473	 -2.743109	 725.619019	 412.085449	 -5.367812	 387.248749	 357.369934	 85.936195	 386.855042	 317.145966	 87.059616	 387.060242	 337.220154	 73.841820
746.402039	 396.604401	 -2.748705	 725.620544	 412.080902	 -5.369057	 387.249725	 357.369720	 85.933861	 386.852234	 317.146576	 87.060028	 387.057404	 337.221191	 73.844872
746.398682	 396.606293	 -2.741499	 725.624390	 412.073883	 -5.366659	 387.248688	 357.366058	 85.931908	 386.851318	 317.144043	 87.063148	 387.057770	 337.218750	 73.843117
746.399963	 396.614838	 -2.737476	 725.627686	 412.064850	 -5.361887	 387.247101	 357.368561	 85.930939	 386.848358	 317.146423	 87.060760	 387.056854	 337.219666	 73.840393
746.408447	 396.629028	 -2.743418	 725.639954	 412.044586	 -5.359298	 387.244690	 357.367859	 85.930344	 386.846863	 317.144989	 87.062119	 387.055847	 337.221313	 73.836670
746.411438	 396.636169	 -2.738559	 725.647156	 412.019043	 -5.355074	 387.239990	 357.366882	 85.932068	 386.846954	 317.145325	 87.057686	 387.054413	 337.221680	 73.832779
746.416626	 396.647766	 -2.744642	 725.651306	 411.984711	 -5.349294	 387.235870	 357.369965	 85.933334	 386.838776	 317.147675	 87.061783	 387.049469	 337.223969	 73.831772
746.413940	 396.650269	 -2.744764	 725.658142	 411.935150	 -5.345097	 387.233521	 357.368683	 85.933990	 386.838287	 317.146088	 87.058540	 387.045807	 337.222626	 73.833458
746.406738	 396.648529	 -2.746008	 725.661316	 411.886841	 -5.346921	 387.231659	 357.369141	 85.931099	 386.839752	 317.147705	 87.054848	 387.042572	 337.220459	 73.841026
746.389404	 396.643402	 -2.743203	 725.661255	 411.843231	 -5.345911	 387.227722	 357.369415	 85.931931	 386.836365	 317.147583	 87.056915	 387.040253	 337.220093	 73.841927
746.378540	 396.637360	 -2.745691	 725.656555	 411.790955	 -5.338085	 387.227478	 357.365967	 85.931480	 386.832733	 317.143951	 87.057274	 387.039856	 337.218079	 73.837715
746.372925	 396.637390	 -2.754967	 725.649658	 411.737488	 -5.329798	 387.229034	 357.367584	 85.928802	 386.829071	 317.145538	 87.064529	 387.041718	 337.219879	 73.828644
746.367065	 396.639984	 -2.756769	 725.644653	 411.686432	 -5.320340	 387.228577	 357.368439	 85.934402	 386.833954	 317.145294	 87.059250	 387.041626	 337.220459	 73.832458
746.369934	 396.643188	 -2.756311	 725.637878	 411.628845	 -5.313483	 387.229279	 357.366058	 85.937912	 386.835052	 317.142181	 87.061462	 387.044220	 337.219421	 73.837112
746.374023	 396.650452	 -2.752783	 725.628662	 411.565674	 -5.311921	 387.232330	 357.367279	 85.934059	 386.834381	 317.144409	 87.064705	 387.047577	 337.222351	 73.837341
746.387878	 396.657684	 -2.751614	 725.613647	 411.493256	 -5.301421	 387.240479	 357.367401	 85.929466	 386.843140	 317.144958	 87.059204	 387.051636	 337.220856	 73.834213
746.417786	 396.658752	 -2.755280	 725.599670	 411.412476	 -5.300612	 387.247406	 357.368591	 85.930107	 386.850952	 317.144623	 87.059334	 387.055878	 337.220062	 73.835648
746.456360	 396.646454	 -2.766912	 725.583252	 411.317627	 -5.313923	 387.253204	 357.369843	 85.932808	 386.856354	 317.146027	 87.057152	 387.063324	 337.221771	 73.839737
746.497803	 396.612335	 -2.776543	 725.555115	 411.208008	 -5.338088	 387.260895	 357.367981	 85.928947	 386.862396	 317.145111	 87.060349	 387.069153	 337.219421	 73.839790
746.541992	 396.564941	 -2.776295	 725.508118	 411.092804	 -5.365168	 387.263397	 357.368561	 85.925987	 386.865265	 317.145538	 87.061287	 387.069885	 337.218811	 73.844147
746.594910	 396.495605	 -2.794126	 725.428894	 410.949005	 -5.392831	 387.264923	 357.369446	 85.925888	 386.866425	 317.146362	 87.060921	 387.074127	 337.222626	 73.836876
746.634216	 396.386810	 -2.833601	 725.308167	 410.772675	 -5.437484	 387.264496	 357.366821	 85.929321	 386.866486	 317.143951	 87.063118	 387.074921	 337.220551	 73.834488
746.647156	 396.251831	 -2.878984	 725.156189	 410.560883	 -5.487652	 387.258179	 357.367798	 85.935539	 386.862244	 317.144348	 87.060806	 387.070129	 337.220520	 73.835258
746.612671	 396.081207	 -2.878960	 724.987549	 410.287537	 -5.617205	 387.253113	 357.369293	 85.934608	 386.856842	 317.145844	 87.056816	 387.066040	 337.221924	 73.831955
746.466431	 395.861359	 -2.711721	 724.745239	 409.983002	 -5.849112	 387.247955	 357.367371	 85.932159	 386.851074	 317.144165	 87.056305	 387.059052	 337.218933	 73.834564
746.139893	 395.615601	 -2.228478	 724.386292	 409.699066	 -6.103174	 387.237793	 357.367493	 85.936638	 386.841003	 317.143707	 87.061516	 387.050323	 337.221283	 73.837929
745.590698	 395.308228	 -1.249044	 723.725891	 409.364563	 -5.726757	 387.231354	 357.366211	 85.933311	 386.836060	 317.142975	 87.059738	 387.043823	 337.220551	 73.837181
744.760681	 394.889832	 0.471715	 722.637329	 408.920532	 -4.291881	 387.228302	 357.366119	 85.926964	 386.834503	 317.141693	 87.053978	 387.041504	 337.217468	 73.830246
743.633667	 394.369415	 3.015807	 721.224976	 408.371094	 -1.955683	 387.224121	 357.366028	 85.928429	 386.830048	 317.141998	 87.050438	 387.036957	 337.219086	 73.828712
742.247498	 393.674042	 6.353644	 719.455688	 407.754333	 1.197534	 387.221588	 357.360962	 85.931389	 386.827759	 317.138916	 87.050156	 387.035889	 337.217194	 73.829498
740.607178	 392.817017	 10.503891	 716.877075	 407.188202	 5.361824	 387.219604	 357.360535	 85.932327	 386.824493	 317.136841	 87.055603	 387.035553	 337.212738	 73.832275
738.803345	 391.687408	 15.172750	 713.941956	 406.400879	 10.127417	 387.219879	 357.361725	 85.928261	 386.825684	 317.137421	 87.056450	 387.031433	 337.212982	 73.837845
737.008789	 390.120941	 19.827015	 711.064453	 405.279083	 15.111460	 387.221466	 357.361359	 85.929482	 386.828094	 317.137451	 87.054367	 387.032745	 337.213135	 73.837547
735.189758	 388.246735	 24.591047	 708.049011	 403.887360	 20.338785	 387.220978	 357.363403	 85.931679	 386.827972	 317.139709	 87.053101	 387.034119	 337.215942	 73.837456
733.283081	 386.141663	 29.538803	 704.944763	 402.172729	 25.677015	 387.226349	 357.361328	 85.926727	 386.830078	 317.138519	 87.051804	 387.035828	 337.218018	 73.830200
731.280762	 383.836456	 34.535507	 701.764221	 400.211731	 31.054033	 387.227844	 357.361633	 85.926620	 386.829407	 317.138062	 87.056564	 387.037994	 337.217499	 73.825172
729.149231	 381.340607	 39.579838	 698.417542	 398.103943	 36.523338	 387.223846	 357.363861	 85.930771	 386.827332	 317.140472	 87.056107	 387.038452	 337.217163	 73.826897
726.829224	 378.660034	 44.771152	 694.869446	 395.915009	 42.072487	 387.220428	 357.360107	 85.934601	 386.825226	 317.137787	 87.057930	 387.036255	 337.215240	 73.836861
724.316711	 375.828918	 50.074780	 691.060425	 393.709198	 47.717731	 387.215973	 357.361237	 85.935608	 386.819427	 317.137848	 87.062279	 387.030518	 337.215088	 73.834579
721.585449	 372.842957	 55.441738	 686.963684	 391.493591	 53.468334	 387.214752	 357.362366	 85.931007	 386.817474	 317.139313	 87.056923	 387.029510	 337.216217	 73.829041
718.604614	 369.753723	 60.731060	 682.578003	 389.258942	 59.241428	 387.214478	 357.359161	 85.925514	 386.819733	 317.136932	 87.051216	 387.030273	 337.213257	 73.825363
715.311279	 366.632599	 65.848831	 677.877197	 387.020813	 64.911819	 387.213318	 357.360291	 85.927742	 386.819550	 317.136902	 87.050179	 387.028412	 337.214966	 73.826477
711.639465	 363.527161	 70.723358	 672.818176	 384.810822	 70.367210	 387.217102	 357.359009	 85.928780	 386.822418	 317.137573	 87.049934	 387.029236	 337.215515	 73.831108
707.557434	 360.470459	 75.301010	 667.359985	 382.693695	 75.522514	 387.220612	 357.358978	 85.922310	 386.822021	 317.137268	 87.053894	 387.029205	 337.212219	 73.831711
703.014832	 357.492706	 79.589180	 661.459167	 380.704681	 80.372505	 387.218079	 357.360870	 85.923637	 386.820221	 317.138184	 87.053047	 387.029388	 337.213135	 73.824272
697.972168	 354.597321	 83.593521	 655.118164	 378.868683	 84.907089	 387.218781	 357.359070	 85.923904	 386.823456	 317.136597	 87.048111	 387.031006	 337.212799	 73.820877
692.407288	 351.810516	 87.297394	 648.324646	 377.222534	 89.119072	 387.221375	 357.359985	 85.917648	 386.823792	 317.136505	 87.047813	 387.032593	 337.211151	 73.822205
686.312988	 349.155548	 90.706757	 641.045044	 375.824493	 93.058548	 387.220825	 357.359528	 85.921173	 386.822113	 317.136658	 87.050140	 387.032410	 337.213562	 73.822098
679.690674	 346.631317	 93.815346	 633.225769	 374.784607	 96.805595	 387.218719	 357.356598	 85.920547	 386.822205	 317.133423	 87.046524	 387.031067	 337.213501	 73.820473
672.581970	 344.237762	 96.588104	 624.850586	 374.206238	 100.439873	 387.216583	 357.358978	 85.914871	 386.820953	 317.135651	 87.043983	 387.028503	 337.213531	 73.819305
